state,county,geoid,vote_prop_est,dem_prop,dem_margin,dem_vs_prev,total_votes_2016,total_votes_2020
Arkansas,Craighead,05031,0.9187881690815471,0.3089875925346679,-0.35522886038994894,-0.007942997516421302,35573.0,38364
Arkansas,Crawford,05033,0.9958549222797928,0.20545265348595212,-0.5673257023933403,-0.02398494515503302,22450.0,24025
Arkansas,Crittenden,05035,0.8821497120921306,0.5175307720999627,0.067201293049857,-0.02344564777261038,15952.0,16086
Arkansas,Cross,05037,0.9857366994722578,0.25452177687744176,-0.458544349587614,-0.08248965072232445,6874.0,6911
Arkansas,Dallas,05039,0.9636231356857039,0.3635334088335221,-0.23027557568893925,-0.10613266699171803,2771.0,2649
Arkansas,Desha,05041,0.9765423410743608,0.48426615421570984,0.02306029305789098,-0.04952603534239097,4257.0,4163
Arkansas,Drew,05043,0.985671299613125,0.3500508794882977,-0.28056403547027187,-0.03750110901083292,6595.0,6879
Arkansas,Faulkner,05045,0.9981605474210875,0.33663202122954444,-0.2961632021229545,0.013492362082654974,47527.0,54264
Arkansas,Franklin,05047,0.9861361430750034,0.18248277801209054,-0.6138057078588499,-0.07274219234924884,6770.0,7113
Arkansas,Fulton,05049,0.9807618314736437,0.2022361710474696,-0.5714005492349941,-0.06762854588210221,4772.0,5098
Arkansas,Garland,05051,0.9977423069107986,0.31776525694114455,-0.33991808657479694,-0.0023124009970491577,40805.0,44193
Arkansas,Grant,05053,0.9879474508858623,0.15469074051482248,-0.6737830913748933,-0.0892296998369484,7445.0,8197
Arkansas,Greene,05055,0.934287043498488,0.18953068592057762,-0.5979086269139798,-0.07400451732493873,14600.0,16066
Arkansas,Hempstead,05057,0.9855866243874315,0.3122257970166715,-0.3404504241006142,-0.05331749744435088,7049.0,6838
Arkansas,Hot Spring,05059,0.9920653812584306,0.24418139646484843,-0.4898824282172279,-0.06933654744026874,11944.0,12503
Arkansas,Howard,05061,0.9796665311102074,0.27667081776670815,-0.42029887920298886,-0.03390606790645484,4674.0,4818
Arkansas,Independence,05063,0.9931441107911696,0.19315200883611763,-0.5822173132679829,-0.06400077147277206,13614.0,14486
Arkansas,Izard,05065,0.9830278343516633,0.17593232044198895,-0.6208563535911602,-0.08322786607280475,5448.0,5792
Arkansas,Jackson,05067,0.9806800618238022,0.26792750197005516,-0.43794326241134757,-0.11133348739195265,5156.0,5076
Arkansas,Jefferson,05069,0.8502904507932194,0.594566520175789,0.215021973631642,-0.03685104714537202,25894.0,25030
Arkansas,Johnson,05071,0.9894758998105662,0.24058710912571793,-0.4897894065092534,-0.08768229500793645,9112.0,9402
Arkansas,Lafayette,05073,0.9634101719721917,0.3114318268135207,-0.3456133687808583,-0.09176721493470441,2860.0,2633
Arkansas,Lawrence,05075,0.9832130266912875,0.18439474133515452,-0.595697456035513,-0.10299736808476545,5685.0,5857
Arkansas,Lee,05077,0.966078697421981,0.4996488764044944,0.048103932584269704,-0.11911351619299398,3026.0,2848
Arkansas,Lincoln,05079,0.9748110831234257,0.26640826873385015,-0.43772609819121444,-0.12329849756392741,3826.0,3870
Arkansas,Little River,05081,0.9810462471569371,0.23686244204018547,-0.4806800618238022,-0.05825802241305028,5227.0,5176
Arkansas,Logan,05083,0.9879836577745734,0.18778885915835564,-0.5952323035757723,-0.08633191221104564,7921.0,8222
Arkansas,Lonoke,05085,0.9967490247074122,0.21800391389432486,-0.5283757338551859,-0.0009218593164405098,27100.0,30660
Arkansas,Madison,05087,0.9865138233310856,0.21257689678742311,-0.5570745044429255,-0.06884178992750373,6841.0,7315
Arkansas,Marion,05089,0.9868091280833663,0.2039834246758455,-0.5669028204785456,-0.017866658947660596,7107.0,7481
Arkansas,Miller,05091,0.9939780802119715,0.25657336726039015,-0.4648006785411366,-0.028469810353951186,16091.0,16506
Arkansas,Mississippi,05093,0.9919270202631791,0.3696589891755514,-0.22137218198095543,-0.11602531739446642,13204.0,12287
Arkansas,Monroe,05095,0.9656946826758147,0.40710479573712255,-0.14174067495559506,-0.0803675820291041,2884.0,2815
Arkansas,Montgomery,05097,0.9746128458999747,0.18806980984631413,-0.5988538681948424,-0.06640093197680363,3559.0,3839
Arkansas,Nevada,05099,0.9549346552501127,0.365738555922605,-0.23596035865974513,0.023743892726576454,3246.0,2119
Arkansas,Newton,05101,1.0312096982202734,0.17733866933466733,-0.6210605302651325,-0.0412577058579916,3753.0,3998
Arkansas,Ouachita,05103,0.9890025294182339,0.3775158456577338,-0.20660513732903374,-0.10293125710759438,9935.0,8993
Arkansas,Perry,05105,0.9787550456766518,0.21814629911004993,-0.5341871065769481,-0.07924052041810004,4306.0,4607
Arkansas,Phillips,05107,0.9840127897681854,0.5785540211210398,0.18976441917140535,-0.07832129922353209,6953.0,6155
Arkansas,Pike,05109,0.9783410138248848,0.15167216203485634,-0.6771078662270372,-0.05791670822653483,3981.0,4246
Arkansas,Poinsett,05111,0.9866985900505454,0.18711242922620652,-0.6017794553788083,-0.1327299863293392,7722.0,7418
Arkansas,Polk,05113,0.9883286647992531,0.146669815777043,-0.6820973075106282,-0.02531198373465937,8231.0,8468
Arkansas,Pope,05115,0.9959128622225856,0.2358517667336972,-0.5045348216850658,-0.0057976157831649555,22569.0,24367
Arkansas,Prairie,05117,0.9719495091164095,0.18643578643578643,-0.6112554112554113,-0.12025657269559714,3444.0,3465
Arkansas,Pulaski,05119,0.99939601855431,0.5974266927744337,0.2203809800082191,0.04315160888865166,159776.0,165468
Arkansas,Randolph,05121,0.9854418401514049,0.17772196779435662,-0.6092480425469051,-0.12578668496734713,6379.0,6769
Arkansas,Saline,05125,0.9982457063663316,0.28191835228371087,-0.41257930161854384,0.02133624540640816,52100.0,56903
Arkansas,Scott,05127,0.956877964639931,0.1640378548895899,-0.6426318161333935,-0.03607910958068694,3510.0,2219
Arkansas,Searcy,05129,0.9757163671685284,0.14609258337481335,-0.6913887506222001,-0.0599509823818567,3728.0,4018
Arkansas,Sebastian,05131,0.9274300536601786,0.3068235193646185,-0.3555446432383962,0.021429615784387623,44637.0,46838
Arkansas,Sevier,05133,0.98113919275745,0.21453287197231835,-0.5321030372933486,-0.048323993014523614,4562.0,5202
Arkansas,Sharp,05135,0.9869178440607012,0.18451749734888653,-0.600609756097561,-0.05777626182248852,7249.0,7544
Arkansas,St. Francis,05123,0.9860218059826671,0.5062375956903884,0.04961723844627158,-0.06289958524148076,7430.0,7054
Arkansas,Stone,05137,0.9833859445090547,0.1981753674607197,-0.5798276735935124,-0.06184974550522471,5618.0,5919
Arkansas,Union,05139,0.993993272465161,0.33593183466279913,-0.29532269760696156,-0.022977486289334048,16894.0,16548
Arkansas,Van Buren,05141,0.9804021379485874,0.20327102803738317,-0.5706126687435099,-0.0483344292013379,7339.0,7704
Arkansas,Washington,05143,0.9989312471277266,0.4635539816191811,-0.04174735468133134,0.05732302071110218,81861.0,93467
Arkansas,White,05145,0.9781978134064323,0.19254455994004366,-0.591351950210173,-0.00694399988135852,27219.0,30689
Arkansas,Woodruff,05147,0.9610743479953289,0.34386391251518833,-0.28108545970028354,-0.19201505907795757,2571.0,2469
Arkansas,Yell,05149,0.985317868154456,0.18998658918194009,-0.5856057219490389,-0.09981600304858856,6439.0,6711
California,Alameda,06001,0.8207085651640318,0.8098567719685026,0.6387884501435531,-0.001501584796364308,654266.0,676753
California,Alpine,06003,1.1009036144578312,0.6470588235294118,0.32147742818057456,0.12712526871213603,602.0,731
California,Amador,06005,1.0577955074322078,0.3656729819520517,-0.24333303403070844,0.009345436703474541,17734.0,22274
California,Butte,06007,0.8957394473670036,0.49510924032872317,0.01838043696131486,0.05581085008759673,95564.0,99780
California,Calaveras,06009,1.022542865890998,0.368491971403975,-0.2411198862147696,-0.0004992084830959809,23136.0,26717
California,Colusa,06011,1.006031995803829,0.40589155370177266,-0.16749217935349325,-0.033294350644204995,6632.0,7672
California,Contra Costa,06013,0.8493216525770384,0.7291988585510341,0.47694224926451995,0.040773428542688006,466175.0,498314
California,Del Norte,06015,1.0090270812437312,0.4125248508946322,-0.1478402313392373,0.024685401638373072,9558.0,11066
California,El Dorado,06017,1.0139318608602343,0.4456556249338554,-0.08578509189684974,0.05143964125056827,93591.0,113388
California,Fresno,06019,0.9319291634616216,0.527678596269951,0.07404762567198692,0.012797762928069611,282319.0,323481
California,Glenn,06021,1.066496915091568,0.35032139577594124,-0.2790633608815427,0.008476237851297863,9470.0,10890
California,Humboldt,06023,0.6664008467572388,0.6747024651334828,0.37540523487304456,0.1251436138353374,59246.0,45961
California,Imperial,06025,0.5250371585259597,0.6551477287517896,0.3290055967720942,-0.08610325935483187,48091.0,30732
California,Inyo,06027,1.0038410886742757,0.491417951240844,0.00645020225210452,0.14162210430503558,8086.0,9147
California,Kern,06029,0.5666387056464001,0.476816794497682,-0.025921571255383857,0.10061275212694681,244163.0,164149
California,Kings,06031,0.9786454443614638,0.42279350392292464,-0.1297307609758424,0.002246240351004125,33915.0,41933
California,Lake,06033,0.3888673595208737,0.6227577459684726,0.26445008153651023,0.2278318581531007,24496.0,11038
California,Lassen,06035,1.03953755184891,0.23533406910603616,-0.5115884200696155,-0.0032265804649024288,10524.0,11779
California,Los Angeles,06037,0.9268425224518481,0.7127594022048728,0.44599178377022763,-0.04744706912240748,3434308.0,4083138
California,Madera,06039,0.9735795454545455,0.43104756346658885,-0.11623382939402788,0.030546649358987543,43112.0,51405
California,Marin,06041,0.7737499786126145,0.8323394782813801,0.6811973434954705,0.05698446662773582,139273.0,135667
California,Mariposa,06043,1.055704836709384,0.3970631424375918,-0.18257464512971122,0.04982368764036876,8877.0,10215
California,Mendocino,06045,0.581396960317827,0.7271463191768305,0.4763815501966549,0.17777173617738973,37477.0,25171
California,Merced,06047,0.9054152644089336,0.5457345601996257,0.11391401538781454,-0.007460774480667898,70789.0,76944
California,Modoc,06049,0.9228716953674508,0.2793692509855453,-0.42365308804204993,0.0565475455376756,3788.0,3805
California,Mono,06051,1.0137028962939894,0.5966205837173579,0.2228878648233487,0.09741402100227214,5276.0,6510
California,Monterey,06053,0.9910266883655708,0.7005114691106409,0.4228123012215544,0.01659228443095706,133408.0,154066
California,Napa,06055,0.8411298154742635,0.6986593540524071,0.4183104012315982,0.06329508480065249,61372.0,62358
California,Nevada,06057,0.6288388280110991,0.5881634382868397,0.19637025403235864,0.1474396997409233,54935.0,40113
California,Orange,06059,1.0097876851393206,0.535935513301426,0.09221549381472405,0.00636063197931569,1197521.0,1484089
California,Placer,06061,0.8243787762080527,0.48567401014296285,-0.008360653081505576,0.1099346777833537,182839.0,185153
California,Plumas,06063,0.572511897913289,0.40787430346213577,-0.16278432447245822,0.03988206659823207,9676.0,10947
California,Riverside,06065,0.6483049555059366,0.5420994826486959,0.10070424020415014,0.04686808832051037,751391.0,616409
California,Sacramento,06067,0.6523723078981896,0.6410569712969549,0.3026406444751154,0.05907423466337641,559330.0,448489
California,San Benito,06069,0.9252415105386417,0.614554083448685,0.24904093335969946,0.03557623713638253,21924.0,25285
California,San Bernardino,06071,0.7707889046397831,0.5452277653773436,0.11007398388909828,0.003659902789130809,653983.0,620946
California,San Diego,06073,0.9765336323177892,0.603249935912885,0.2293302273190746,0.032062927870207425,1306400.0,1564277
California,San Francisco,06075,0.8505594845866535,0.8528942958734657,0.7257696097798001,-0.03175148477110279,405792.0,440418
California,San Joaquin,06077,0.6643336712568952,0.5855263872446265,0.1895004941838364,0.0459104760722584,224166.0,184142
California,San Luis Obispo,06079,0.9488257887347464,0.5552672920102472,0.13473133910005286,0.05367748343117151,135009.0,153409
California,San Mateo,06081,0.8470537597813874,0.7821809673493022,0.582028526523522,0.009629803942220128,314384.0,338492
California,Santa Barbara,06083,0.939478008699855,0.6503771002891273,0.3232670363930074,0.036044066248312745,176786.0,194378
California,Santa Clara,06085,0.8596005676415212,0.7302473334323605,0.4810154456353766,-0.04030515705692944,703709.0,767466
California,Santa Cruz,06087,0.905472796472559,0.7905783284542703,0.6057740698473906,0.040563428725213346,128821.0,141079
California,Shasta,06089,0.9935969910335486,0.32546951927085094,-0.3267763995448451,0.041442155662330116,80053.0,88761
California,Sierra,06091,0.9821519632840388,0.3790238836967809,-0.21183800623052956,0.03242428885143761,1830.0,1926
California,Siskiyou,06093,1.0298781580361942,0.4112913748858249,-0.15349484580922967,0.04692483016188104,20492.0,22991
California,Solano,06095,0.9529135320354525,0.6405480195061195,0.30434869950832927,0.0006999784569967638,166113.0,199117
California,Sonoma,06097,0.786661196078154,0.762346678177044,0.54576723858854,0.07430524674410988,231253.0,222408
California,Stanislaus,06099,0.8089020771513353,0.5050313452510901,0.030098598858328995,0.011782750682942988,172146.0,167649
California,Sutter,06101,0.9305375899001397,0.4227807278489811,-0.1343101003642025,0.017824255152905144,33523.0,35969
California,Tehama,06103,0.9448327980351408,0.3241351729654069,-0.32957408518296344,0.03369344033150867,23908.0,25005
California,Trinity,06105,0.9547305764411027,0.45594749794913864,-0.05381460213289585,0.05135599230959448,5686.0,6095
California,Tulare,06107,0.9765553842292107,0.4512359913634828,-0.07648017860552558,0.018896109962494745,112334.0,136166
California,Tuolumne,06109,1.0262234152384886,0.3959758551307847,-0.18423876592890676,0.02838217496184492,25529.0,29820
California,Ventura,06111,0.847376675894519,0.603350039861516,0.22548795513210046,0.04898977188718828,351726.0,358742
California,Yolo,06113,0.651888885542471,0.731573597807004,0.48319832445252103,0.06886040265936716,82090.0,64934
California,Yuba,06115,0.6810697354612238,0.41445270988310307,-0.14739638682252926,0.08131915365925174,22998.0,18820
Colorado,Adams,08001,0.9348473195748938,0.5667159706563114,0.16230674470053152,0.0772320022328683,193665.0,234599
Colorado,Alamosa,08003,0.9006947771921419,0.48197898656736265,-0.006915813273041638,-0.02752397006796886,6939.0,7519
Colorado,Arapahoe,08005,0.8979784219985808,0.609961354328892,0.24621906904308705,0.10488079036592252,303046.0,346740
Colorado,Archuleta,08007,0.9890470974808324,0.4089700996677741,-0.15869324473975632,0.08166647729321824,7339.0,9030
Colorado,Baca,08009,0.9738010657193605,0.14272685818513453,-0.6963064295485636,-0.013538199172344334,2153.0,2193
Colorado,Bent,08011,0.9002423263327949,0.3243606998654105,-0.33423059668012567,-0.023903663623561056,1927.0,2229
Colorado,Boulder,08013,0.9994838869505976,0.7758447969595571,0.5729644317759326,0.08961674757995297,188142.0,193656
Colorado,Broomfield,08014,0.9325799693819998,0.6236041212173575,0.2739486359807331,0.1316259423565988,37689.0,46297
Colorado,Chaffee,08015,0.9725098179221706,0.5221732745961821,0.06842878120411167,0.11313989231522281,11250.0,13620
Colorado,Cheyenne,08017,1.035613870665417,0.11493212669683257,-0.7592760180995475,-0.039675292146734376,1102.0,1105
Colorado,Clear Creek,08019,0.9843505477308294,0.5556438791732909,0.1394276629570747,0.11317467966351863,5866.0,6290
Colorado,Conejos,08021,0.9772261443862446,0.45117688184572363,-0.07760428804474478,-0.042049837522616484,4022.0,4291
Colorado,Costilla,08023,0.9018650088809946,0.6297390448055146,0.2786804529788282,-0.011903962605587348,1848.0,2031
Colorado,Crowley,08025,0.7954022988505747,0.2468208092485549,-0.4826589595375723,0.001951387548216832,1527.0,1730
